,chambre,voyageur,lit,bain,Wifi,Cuisine,Lave,Chauffage,Parking,Perle,Note,Commentaire,Prix,sdb_partage,lit/chambre,bain/voy,vendeur_Particulier,vendeur_Professionnel,ville_Bordeaux,ville_Lille,ville_Lyon,ville_Marseille,ville_Montpellier,ville_Nantes,ville_Nice,ville_Paris,ville_Strasbourg,ville_Toulouse,logement_Hôtel/chambre hôte,logement_appartement,logement_autres,logement_bateau,logement_chambre partagée,logement_chambre privée,logement_château,logement_gîte à la ferme,logement_logement entier,logement_micro-maison
163,1,2,1,1.0,1,1,1,0,0,0,0.0,0,61,1,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
164,1,2,1,1.0,1,1,1,0,0,0,4.73,150,80,1,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
165,1,2,1,1.0,1,1,1,0,0,0,4.94,102,116,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
166,1,2,1,1.0,1,1,1,0,1,0,4.94,63,212,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
167,1,2,1,1.0,1,1,1,0,1,0,4.76,439,92,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
168,1,4,2,1.0,1,1,1,0,0,1,5.0,8,66,0,2.0,0.25,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
169,0,2,1,1.0,1,1,0,0,0,1,4.89,214,98,0,0.0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
170,1,2,1,1.0,0,0,1,0,0,1,4.62,341,49,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
171,1,2,1,1.0,1,1,1,0,0,0,4.8,15,60,1,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
172,1,2,2,1.0,1,0,0,0,0,0,4.64,11,55,0,2.0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
173,0,2,1,1.0,1,1,0,0,0,0,4.37,141,98,0,0.0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
174,1,2,1,1.0,1,1,0,0,0,1,4.81,312,80,0,1.0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
175,0,2,1,1.0,1,1,0,0,1,0,5.0,3,213,0,0.0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
176,2,4,2,1.0,1,1,0,0,0,0,4.4,47,133,0,1.0,0.25,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
177,1,4,3,1.0,1,1,0,0,1,0,0.0,0,56,0,3.0,0.25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
178,1,2,1,1.0,1,0,0,0,0,0,4.71,260,39,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
179,0,2,1,1.0,1,1,0,0,1,0,4.84,58,72,0,0.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
180,1,4,2,1.0,1,1,1,0,0,0,4.73,190,105,0,2.0,0.25,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181,1,4,2,1.0,1,1,0,0,0,0,4.64,14,315,0,2.0,0.25,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
182,1,2,1,1.0,1,1,1,0,0,0,4.94,306,109,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
183,0,2,1,1.0,1,1,0,0,0,1,4.64,53,71,0,0.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
184,1,4,2,1.0,1,0,1,0,1,0,4.82,94,61,1,2.0,0.25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
185,1,2,1,1.0,1,0,0,0,0,0,4.95,98,145,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
186,0,2,1,1.0,1,1,1,0,0,0,4.81,260,80,0,0.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
187,1,4,1,1.0,1,1,1,0,1,0,4.89,231,89,0,1.0,0.25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
188,0,4,2,1.0,1,1,1,0,0,1,4.75,440,90,0,0.0,0.25,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
189,1,2,1,1.0,1,1,0,0,1,0,4.96,24,61,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190,0,2,1,1.0,1,1,0,0,0,0,4.75,192,109,0,0.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
191,1,2,2,1.0,1,1,0,0,0,0,0.0,0,109,0,2.0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
192,1,2,1,1.0,1,1,0,0,1,1,4.92,135,44,1,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
193,1,4,1,1.0,1,1,1,0,0,1,4.78,264,98,0,1.0,0.25,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
194,1,2,1,1.0,1,0,0,0,0,0,4.96,129,67,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
195,2,6,3,1.0,1,1,1,0,1,0,4.34,87,80,0,1.5,0.16666666666666666,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
196,1,2,1,1.0,1,1,0,0,0,0,4.79,327,91,0,1.0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
197,1,4,2,1.0,1,0,0,0,1,0,4.52,27,53,0,2.0,0.25,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
198,1,2,1,1.0,1,1,0,0,0,0,4.85,189,96,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
199,1,2,1,1.0,1,1,0,0,0,0,4.83,134,217,0,1.0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
200,0,2,1,1.0,1,1,1,0,1,1,4.7,106,83,0,0.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
201,0,2,1,1.0,1,1,0,0,0,0,4.91,69,161,0,0.0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
202,1,2,1,1.0,1,1,1,0,0,0,4.95,186,122,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
203,1,2,1,1.0,1,0,0,0,0,0,4.94,116,145,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
204,1,2,1,1.0,1,1,1,0,0,1,4.84,179,38,1,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
205,1,2,1,2.0,0,1,0,0,1,0,4.89,9,84,0,1.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
206,1,2,1,1.0,1,0,0,0,1,1,4.95,102,102,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
207,1,2,1,1.0,1,1,1,0,0,0,4.41,81,116,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
208,1,4,2,1.0,1,1,0,0,0,0,4.44,328,92,0,2.0,0.25,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
209,0,2,1,1.0,1,1,1,0,1,0,4.9,220,80,0,0.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
210,0,2,1,1.0,1,1,0,0,0,0,4.9,375,115,0,0.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
211,1,2,1,1.0,1,1,1,0,0,0,5.0,50,65,1,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
212,0,2,1,1.0,1,1,1,0,0,0,4.81,63,111,0,0.0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
213,1,2,1,1.0,1,1,1,0,0,0,4.87,275,129,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
215,1,2,1,1.0,1,0,0,0,0,0,4.84,224,71,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
216,1,2,1,1.0,1,1,0,0,1,1,4.53,365,45,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
217,1,2,1,1.0,1,1,0,0,0,0,4.85,106,58,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
218,1,4,2,1.0,1,1,1,0,1,0,4.83,62,108,0,2.0,0.25,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
219,1,2,2,1.0,1,1,1,0,1,0,4.85,125,80,0,2.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
220,1,4,2,1.5,0,1,1,0,0,0,4.52,25,60,0,2.0,0.375,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
221,1,2,1,1.0,1,0,0,0,1,0,4.91,23,61,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
222,1,2,1,1.0,1,1,1,0,0,0,4.47,88,67,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
223,1,2,1,1.0,1,1,1,0,1,0,4.7,10,91,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
224,1,2,1,1.0,1,0,0,0,1,0,4.91,239,60,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
225,0,2,1,1.0,1,1,0,0,0,0,4.9,20,58,0,0.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
226,1,2,1,1.0,1,1,1,0,0,0,4.96,217,119,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
227,0,2,1,1.0,0,0,0,0,0,0,5.0,5,73,0,0.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
228,1,2,1,1.0,1,0,0,0,0,0,0.0,0,128,0,1.0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
230,0,2,1,1.0,0,0,0,0,0,0,4.94,114,151,0,0.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
231,1,2,1,1.0,1,1,1,0,1,1,4.59,201,66,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
232,1,2,2,1.0,1,0,0,0,0,0,4.33,92,85,0,2.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
233,1,4,1,1.0,1,1,1,0,0,0,4.83,285,223,0,1.0,0.25,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
234,2,3,2,1.0,1,1,1,0,0,1,4.76,265,103,0,1.0,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
235,1,2,1,1.0,1,1,0,0,0,0,4.87,31,97,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
236,1,4,2,1.0,1,1,1,0,0,0,4.78,172,139,0,2.0,0.25,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
237,0,2,1,1.0,1,1,0,0,1,0,4.81,90,64,0,0.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
238,1,2,1,1.0,1,1,0,0,0,0,4.93,56,84,0,1.0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
239,1,4,2,1.0,1,1,0,0,1,1,4.47,263,51,0,2.0,0.25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
240,1,4,1,1.0,1,1,0,0,0,0,4.93,107,180,0,1.0,0.25,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
241,1,3,2,1.0,1,1,1,0,1,0,4.67,18,51,1,2.0,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
242,3,8,3,1.0,1,0,1,0,0,0,4.53,32,170,0,1.0,0.125,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
243,1,2,1,1.0,1,1,1,0,1,0,4.92,36,77,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
244,1,2,1,1.0,0,1,1,0,0,0,0.0,0,94,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
245,3,5,3,1.5,1,1,0,0,0,0,4.97,405,173,0,1.0,0.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
246,1,2,1,1.0,1,1,1,0,0,0,4.89,9,138,0,1.0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
247,1,2,1,1.0,1,0,1,0,1,0,4.77,173,77,1,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
248,1,2,1,1.0,1,1,1,0,1,0,4.82,603,57,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
249,1,2,1,1.0,1,1,0,0,1,0,4.89,89,164,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
250,1,2,1,1.0,0,0,0,0,1,0,4.91,22,58,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
251,0,2,1,1.0,1,1,0,0,0,0,4.48,60,71,0,0.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
252,1,2,1,1.0,1,1,0,0,0,0,4.93,42,88,0,1.0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
253,1,2,1,1.0,1,0,0,0,0,0,5.0,9,73,1,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
254,1,2,1,1.0,1,1,0,0,0,0,4.88,8,246,0,1.0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
255,0,3,2,1.0,1,1,0,0,0,0,4.85,52,73,0,0.0,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
256,1,2,1,1.0,0,1,0,0,1,0,4.86,21,72,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
257,2,4,2,1.0,1,1,1,0,0,0,0.0,0,121,0,1.0,0.25,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
258,1,2,1,1.0,1,0,1,0,1,0,4.7,325,49,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
259,2,4,2,1.0,1,1,1,0,0,0,4.44,237,123,0,1.0,0.25,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
260,1,3,2,1.0,1,1,0,0,0,0,4.97,71,92,0,2.0,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
261,1,4,2,1.0,0,1,0,0,0,0,4.24,42,87,0,2.0,0.25,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
262,1,2,1,1.0,1,1,0,0,1,0,4.81,282,76,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
263,1,2,1,1.0,1,0,1,0,0,0,5.0,19,138,0,1.0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
264,1,2,1,1.0,1,1,1,0,1,0,0.0,0,60,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
265,0,2,1,1.0,1,1,1,0,0,0,5.0,5,101,0,0.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
266,1,2,1,1.0,1,0,0,0,1,0,4.78,95,43,1,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
267,1,2,1,1.0,1,0,0,0,0,0,5.0,11,44,1,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
268,1,2,1,1.0,1,1,1,0,1,0,4.73,397,52,1,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
269,1,4,2,1.0,1,1,1,0,1,1,5.0,6,113,0,2.0,0.25,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
270,1,2,1,1.0,1,0,0,0,0,0,4.96,154,55,1,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
271,0,2,1,1.0,1,1,0,0,1,1,4.87,125,59,0,0.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
273,2,4,3,1.0,1,1,0,0,0,0,0.0,0,134,0,1.5,0.25,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
274,1,2,1,1.0,1,1,0,0,1,0,4.95,43,164,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
275,1,2,1,1.0,0,1,0,0,0,0,0.0,0,68,0,1.0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
277,1,2,1,1.0,1,0,0,0,0,0,5.0,40,50,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
278,1,2,2,1.0,1,1,1,0,0,1,4.44,132,69,0,2.0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
279,0,2,1,1.0,1,0,0,0,1,1,4.3,20,42,0,0.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
280,2,4,2,2.0,1,1,1,0,1,0,4.87,176,110,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
281,1,2,2,1.0,1,1,1,0,1,0,4.92,26,43,1,2.0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
282,1,2,1,1.0,1,1,1,0,1,0,4.68,126,73,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
283,1,2,1,1.0,1,1,0,0,1,0,4.95,104,73,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
284,1,2,1,2.0,1,0,0,0,1,0,4.89,18,277,0,1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
285,1,5,2,1.0,1,1,1,0,0,0,4.42,94,55,0,2.0,0.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
286,0,2,1,1.0,1,1,0,0,1,1,4.33,235,46,0,0.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
287,1,2,2,1.0,1,0,0,0,0,0,4.71,123,67,1,2.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
289,0,2,1,1.0,1,1,1,0,1,0,4.81,21,67,1,0.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
290,1,2,3,1.0,1,0,0,0,1,0,0.0,0,43,0,3.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
292,2,4,2,2.0,0,1,1,0,0,0,5.0,44,182,0,1.0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
293,1,2,1,1.0,1,1,1,0,1,0,5.0,4,55,1,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
294,1,2,1,1.0,1,1,1,0,1,0,5.0,35,142,0,1.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
296,1,2,2,1.0,1,1,1,1,0,1,4.51,487,50,0,2.0,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
298,1,2,1,1.0,1,1,0,1,0,0,4.68,210,60,0,1.0,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
299,1,4,2,1.0,1,1,1,1,0,0,4.88,326,78,0,2.0,0.25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
300,1,2,1,1.0,1,1,0,1,0,0,4.9,40,85,0,1.0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
301,1,2,1,1.0,1,1,1,1,0,1,4.9,192,42,1,1.0,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
302,1,2,1,1.0,1,1,1,1,0,0,4.9,369,38,1,1.0,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
303,0,2,1,1.0,1,1,1,1,0,1,4.45,105,46,0,0.0,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
304,0,2,1,1.0,1,1,0,1,0,0,4.79,71,72,0,0.0,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
305,1,2,1,1.0,1,0,0,1,0,0,4.94,62,66,0,1.0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
306,1,2,1,1.0,1,1,1,1,0,0,4.84,197,68,0,1.0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
307,1,4,2,1.0,1,1,1,1,0,0,4.52,67,84,0,2.0,0.25,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
308,1,4,2,1.0,1,1,1,1,0,0,4.86,28,122,0,2.0,0.25,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
309,0,2,1,1.0,1,1,1,1,0,0,4.54,89,57,0,0.0,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
310,1,2,1,1.0,0,1,1,1,0,0,4.35,302,43,0,1.0,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
311,1,2,1,1.0,1,1,1,1,0,0,4.69,665,52,1,1.0,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
312,0,4,2,1.0,1,1,0,1,0,0,4.69,54,85,0,0.0,0.25,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
313,1,4,1,1.0,1,1,1,1,0,0,4.59,575,96,0,1.0,0.25,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
314,0,2,1,1.0,1,1,0,1,0,0,4.79,246,114,0,0.0,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
315,1,2,1,1.0,1,1,1,1,0,0,4.4,5,30,1,1.0,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
316,1,4,1,1.0,1,1,1,0,0,0,0.0,0,102,0,1.0,0.25,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
317,0,2,1,1.0,0,0,0,1,0,0,4.82,124,178,0,0.0,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
318,0,4,2,1.0,1,1,1,1,0,0,4.71,35,91,0,0.0,0.25,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
319,2,6,2,1.0,1,1,1,1,0,0,0.0,0,188,0,1.0,0.16666666666666666,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
320,1,2,1,1.0,1,1,0,1,0,0,5.0,6,101,0,1.0,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
321,0,2,1,1.0,1,1,0,1,0,0,4.87,38,66,0,0.0,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
322,2,8,3,1.0,1,1,1,1,0,0,3.96,27,128,0,1.5,0.125,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
323,1,2,1,1.0,1,0,0,1,0,0,4.81,21,73,0,1.0,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
324,1,2,1,1.0,1,0,0,1,0,0,4.88,41,95,1,1.0,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
325,2,6,2,1.0,1,1,1,1,0,0,4.85,41,126,0,1.0,0.16666666666666666,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
326,0,2,1,1.0,0,1,1,1,0,0,0.0,0,66,0,0.0,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
327,1,2,1,1.5,1,1,1,1,0,0,4.54,100,78,0,1.0,0.75,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
328,1,2,1,1.0,1,0,0,1,0,0,4.87,157,43,1,1.0,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
329,0,2,1,1.0,1,1,0,1,0,0,4.76,99,60,0,0.0,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
